Schirmer 1999	38.2	89.2	76.2	54.3	55.2	144.2	41.0	54.3	100.6	64.8	82.1	120.4	85.6	35.9	89.5	26.8	29.5	58.9	81.0	69.7	93.2	98.0	43.5	72.9	86.9	70.2	40.0	98.5	69.1	81.0	89.4	72.5	33.9	Schirmer 1999
Perahia 2000	51.6	104.0	80.6	67.9	58.6	143.5	47.0	75.4	108.7	59.4	85.5	153.2	89.0	41.4	94.2	31.0	37.4	74.0	119.9	95.9	128.7	107.5	51.3	82.7	104.2	80.4	48.3	99.1	77.2	91.5	83.1	82.1	47.2	Perahia 2000
Schiff 2001	60.4	102.7	93.4	65.5	61.9	130.2	49.5	83.6	118.0	87.4	89.9	133.2	101.6	50.9	100.8	37.9	39.8	68.1	88.3	102.7	140.9	115.1	71.0	82.4	91.0	90.0	59.5	84.7	81.3	64.6	101.5	105.9	59.3	Schiff 2001
Haugsand 2001	47.5	86.0	89.6	69.6	67.0	108.8	45.7	71.7	84.6	60.7	87.4	98.6	57.8	42.0	87.9	28.4	37.8	69.2	105.6	101.5	152.1	89.5	46.3	91.4	89.5	61.0	53.6	93.7	65.6	74.0	84.0	73.1	44.3	Haugsand 2001
Pescia 2004	46.2	109.6	76.1	69.2	65.1	157.0	43.2	74.6	120.2	65.2	93.7	145.8	99.1	40.7	100.4	25.5	36.8	73.5	119.4	96.3	113.1	110.8	51.8	99.1	103.8	72.8	37.1	94.1	77.3	93.5	104.5	95.2	41.7	Pescia 2004
Takahashi 2004	58.2	86.2	77.3	57.2	53.6	104.7	41.6	71.3	87.0	80.2	73.7	130.5	68.0	49.8	86.7	36.0	29.8	54.0	71.3	74.7	157.1	104.9	48.6	93.5	77.3	81.5	77.4	78.7	51.1	68.6	71.4	65.9	76.2	Takahashi 2004
Dinnerstein 2005	39.2	111.1	51.8	37.9	57.2	144.8	49.3	53.6	106.6	73.3	86.6	138.5	68.7	42.5	102.7	25.1	32.4	68.6	126.4	84.9	110.3	116.0	31.8	57.6	104.2	96.5	45.0	119.2	64.1	57.2	77.5	71.2	33.7	Dinnerstein 2005
Egarr 2005	50.3	76.1	68.4	47.7	53.3	81.7	32.6	70.5	76.8	50.7	70.4	104.8	73.9	36.3	78.9	33.6	39.3	55.9	79.1	76.7	132.5	70.5	48.2	75.2	73.9	61.6	49.8	73.3	61.6	63.7	73.0	76.6	50.2	Egarr 2005
Zhu 2007	45.2	109.6	78.7	76.3	58.5	158.9	43.4	63.6	115.0	71.5	83.2	146.7	99.1	41.3	105.2	28.2	30.8	76.0	117.1	79.0	122.1	127.1	43.3	72.4	108.8	87.1	46.4	98.2	82.8	76.0	89.6	80.2	43.3	Zhu 2007
Staier 2009	48.0	101.8	77.1	52.0	68.6	133.6	62.0	74.8	87.8	52.4	85.7	122.2	82.4	47.1	82.1	29.7	37.8	74.2	119.0	90.3	165.5	80.0	46.4	87.1	90.6	81.1	50.9	98.6	79.1	89.1	81.4	64.4	42.3	Staier 2009
Marsoner 2009	46.1	124.1	109.0	73.2	70.2	156.2	44.4	73.3	123.6	66.7	93.8	141.1	102.2	42.0	100.7	28.9	37.3	84.2	110.7	102.1	190.8	109.8	44.9	95.6	106.5	71.8	52.8	99.3	80.6	81.2	98.7	84.5	46.2	Marsoner 2009
Ishizaka 2012	41.2	103.6	63.1	68.8	57.5	130.6	40.5	61.3	105.4	63.6	77.1	123.6	91.3	49.2	89.6	29.2	32.9	59.3	121.6	74.4	139.8	96.4	34.3	88.4	89.1	74.8	41.6	99.9	69.4	80.3	87.1	68.0	37.5	Ishizaka 2012
Denk 2013	53.6	109.9	95.6	59.7	56.3	153.7	54.4	77.5	121.5	71.6	90.7	148.4	84.6	39.2	109.3	33.2	34.6	74.2	107.9	93.2	216.6	96.0	45.6	78.2	92.8	91.6	57.9	110.3	70.4	89.6	104.5	78.8	53.2	Denk 2013
Hill 2014	50.2	92.1	89.6	67.5	57.2	112.1	43.9	69.0	88.7	77.3	84.0	106.6	57.6	40.6	91.4	29.6	34.2	70.9	96.9	78.8	158.8	89.0	41.5	102.5	85.8	65.9	53.2	93.8	73.1	81.2	87.2	67.0	47.9	Hill 2014
Hewitt 2015	46.3	117.9	77.1	55.6	56.3	132.8	34.4	67.6	106.7	66.1	86.0	124.3	77.3	40.6	95.0	29.0	34.8	69.3	87.6	90.4	116.6	106.7	43.4	86.8	93.1	61.5	45.0	99.6	70.6	87.7	69.6	71.9	41.1	Hewitt 2015
Levit 2015	48.7	104.4	71.9	68.3	60.9	149.4	48.6	70.7	106.6	59.5	84.3	152.9	99.6	35.3	99.2	31.9	32.8	78.6	115.1	96.9	140.3	111.6	50.5	86.3	101.4	83.5	48.1	96.3	85.4	90.2	98.1	83.3	49.3	Levit 2015
Schiff 2015	55.0	100.0	87.6	61.6	59.5	133.6	47.3	83.5	113.4	83.7	87.0	128.9	96.0	46.9	99.8	34.6	39.3	63.0	89.9	93.3	137.5	114.1	64.9	74.4	89.2	85.0	57.3	82.5	75.3	61.4	97.1	99.8	55.1	Schiff 2015
Esfahani 2016	51.3	96.9	96.0	50.2	61.1	132.2	62.2	73.8	98.7	54.8	85.3	137.3	84.9	43.8	97.2	32.7	32.9	66.1	104.2	86.8	181.8	109.0	50.2	90.3	87.5	57.3	58.2	102.0	76.0	83.9	91.0	76.1	48.6	Esfahani 2016
Schornsheim 2016	50.9	102.6	71.0	54.5	64.5	122.0	53.7	71.4	85.6	62.7	75.6	132.2	69.0	49.1	85.8	30.1	36.4	68.8	89.2	80.3	193.1	83.7	48.7	102.4	75.3	71.4	54.7	90.4	72.5	72.0	66.8	75.0	49.6	Schornsheim 2016
Kim 2018	39.7	107.9	84.7	66.5	65.1	166.4	35.5	60.3	122.0	72.1	84.4	147.7	96.4	35.1	103.0	25.4	30.3	60.3	108.6	89.4	142.2	102.5	34.1	70.9	98.2	68.6	36.6	111.8	74.7	77.5	83.4	82.1	35.0	Kim 2018
Ernst 2020	37.4	122.7	81.2	65.1	65.9	170.4	40.0	80.0	119.8	40.3	105.7	142.7	88.6	32.0	109.2	24.8	36.2	83.2	100.7	103.0	145.1	109.4	39.8	111.2	102.4	56.4	45.4	113.8	67.6	97.4	105.1	73.1	27.0	Ernst 2020
Lang 2020a	45.6	102.3	85.7	45.7	71.2	148.7	62.5	65.1	102.5	60.6	84.7	118.3	97.7	32.7	88.8	19.9	34.8	76.6	100.8	73.0	158.4	103.6	28.1	90.9	100.1	63.6	38.9	119.2	77.6	96.3	91.2	59.3	34.0	Lang 2020a
Lang 2020b	39.4	96.6	83.4	44.4	66.0	151.0	56.2	61.1	98.6	60.3	84.3	105.6	98.4	31.9	88.6	21.3	36.5	80.0	102.3	81.8	159.4	94.8	30.1	93.2	93.5	73.1	40.1	116.9	86.0	94.1	87.2	59.8	33.6	Lang 2020b
M	49.0	101.0	78.6	58.9	60.1	134.4	46.7	67.8	104.3	66.2	82.9	132.0	77.6	42.9	93.1	29.1	33.8	68.5	103.5	87.9	141.5	103.5	44.6	88.5	93.1	73.3	48.8	94.8	71.4	81.9	88.6	75.6	47.0	M
Max.	80.1	136.7	110.9	76.3	91.0	178.4	80.0	94.2	141.7	103.0	111.1	201.9	112.3	75.2	126.8	42.5	44.9	92.1	137.3	117.5	216.6	148.9	71.0	136.1	128.2	107.2	77.4	119.2	92.0	121.3	124.9	109.1	81.1	Max.
Min.	33.5	53.8	48.2	35.2	40.6	81.7	30.8	37.3	73.6	40.3	57.4	79.6	40.4	26.3	72.4	19.9	27.1	43.5	66.6	58.1	83.3	70.5	27.1	57.0	61.9	50.6	25.5	70.6	47.9	57.2	64.7	58.0	27.0	Min.
SD [%] 	17.96	16.50	17.48	16.88	12.40	16.49	23.87	15.33	14.12	19.99	11.96	16.60	23.32	20.27	11.02	14.56	11.83	13.12	14.46	14.60	22.11	14.93	20.88	15.57	12.99	20.46	19.48	12.64	12.93	13.92	13.26	14.57	20.97	SD [%] 
Range (%)	139.19	154.17	130.38	116.97	124.16	118.35	160.01	152.34	92.44	155.72	93.42	153.70	177.92	186.22	75.05	113.31	65.56	111.76	106.35	102.19	160.07	111.19	161.51	138.83	106.96	111.90	203.27	68.97	92.19	112.08	92.98	88.18	200.79	Range (%)
SD [%] from Max.	63.67	35.33	41.15	29.66	51.54	32.75	71.45	39.06	35.78	55.54	34.09	52.90	44.76	75.21	36.18	46.01	32.65	34.55	32.66	33.58	53.09	43.90	59.24	53.83	37.64	46.32	58.75	25.79	28.89	48.19	40.94	44.35	72.45	SD [%] from Max.
SD [%] from Min.	-31.57	-46.76	-38.73	-40.24	-32.39	-39.20	-34.06	-44.89	-29.44	-39.18	-30.67	-39.73	-47.91	-38.78	-22.21	-31.55	-19.88	-36.46	-35.71	-33.93	-41.14	-31.86	-39.11	-35.59	-33.49	-30.95	-47.65	-25.55	-32.94	-30.13	-26.97	-23.29	-42.67	SD [%] from Min.
	Aria 1	Variation 1	2	3	4	5	6	7	8	9	10	11	12	13	14	15	16a	16b	17	18	19	20	21	22	23	24	25	26	27	28	29	30	Aria 2	
