Tempo mm. 1-4	Aria 1	Variation 1	2	3	4	5	6	7	8	9	10	11	12	13	14	15	16a	16b	17	18	19	20	21	22	23	24	25	26	27	28	29	30	Aria 2	
Pulse	quarter note	quarter note	quarter note	dotted quarter note	dotted quarter note	quarter note	dotted quarter note	dotted quarter note	quarter note	quarter note	half note	dotted quarter note	quarter note	quarter note	quarter note	quarter note	half note	dotted quarter note	quarter note	half note	eighth note	quarter note	quarter note	half note	quarter note	dotted quarter note	eighth note	quarter note	dotted quarter note	quarter note	quarter note	quarter note	quarter note	
Rudolf Serkin 1928	66.4	124.7	100.7	54.5	86.9	174.0	- - - 	- - - 	- - - 	70.3	107.6	203.8	84.2	58.6	122.6	35.6	46.2	90.2	138.2	113.8	201.5	131.8	54.0	134.0	128.7	52.6	47.3	109.4	91.7	100.9	107.8	89.0	58.3	Rudolf Serkin 1928
Peter Serkin 1994	49.0	106.9	86.9	37.6	64.3	120.1	42.3	72.1	102.2	64.5	82.9	131.7	70.6	35.3	99.7	27.9	37.9	69.8	108.9	77.9	167.9	110.2	32.6	101.5	101.1	67.1	38.5	109.5	67.6	85.9	92.1	107.5	45.9	Peter Serkin 1994
Li 1996	39.8	100.9	82.7	64.2	60.6	130.2	69.4	59.1	114.1	78.2	84.6	137.3	98.2	40.5	106.6	22.5	29.7	63.9	105.4	78.6	80.5	148.8	43.5	73.5	100.9	78.2	37.4	98.4	66.1	80.4	84.3	74.3	40.5	Li 1996
Vladar 1996	48.6	108.5	89.3	66.8	64.0	144.3	48.0	82.3	120.8	75.9	95.3	133.2	84.5	40.0	92.8	31.4	37.2	75.7	100.2	105.7	140.0	114.7	57.4	88.8	95.9	76.4	55.7	93.1	74.8	86.1	87.4	91.7	40.3	Vladar 1996
Schultz 1998	42.8	104.2	79.8	66.2	63.0	140.2	34.5	65.8	101.0	44.1	78.8	128.3	45.8	35.9	72.6	29.7	26.7	65.2	86.6	57.7	113.5	91.4	26.5	91.9	73.4	54.0	47.0	87.8	68.3	66.3	80.8	60.9	42.1	Schultz 1998
Tureck 1998	45.8	70.8	58.3	49.7	42.3	90.5	31.3	60.1	76.3	53.3	56.8	91.1	48.2	53.8	76.4	26.2	31.8	49.3	66.0	70.6	123.5	83.5	42.7	55.7	70.9	53.8	51.3	77.4	47.3	67.6	87.5	64.4	38.2	Tureck 1998
Belder 1999	37.6	93.5	82.5	65.3	51.8	115.2	32.0	70.4	93.6	49.3	81.2	124.6	50.7	47.9	82.9	25.8	31.6	69.0	95.5	78.1	150.8	92.7	40.2	91.6	82.8	55.9	55.7	80.5	60.5	71.9	83.6	59.1	41.1	Belder 1999
Hewitt 1999	50.5	113.4	78.4	57.7	61.3	126.9	37.3	67.6	102.5	72.1	85.6	123.3	76.2	45.5	93.2	31.4	30.3	69.1	89.4	93.3	119.0	109.8	49.5	90.4	92.1	66.3	43.5	97.9	67.7	86.3	69.8	70.1	48.0	Hewitt 1999
Koroliov 1999	45.5	103.5	79.8	65.1	63.6	161.9	41.1	70.8	106.8	66.4	86.2	144.8	89.9	38.6	95.9	24.9	34.4	67.2	109.1	65.6	86.2	116.3	41.9	66.0	95.6	77.6	36.8	76.5	73.0	93.7	80.5	85.7	42.6	Koroliov 1999
Schirmer 1999	39.5	88.0	74.6	53.5	54.0	143.0	40.7	52.3	99.3	64.5	82.2	118.2	85.6	36.3	90.8	27.1	29.3	56.4	80.5	69.6	92.5	98.2	43.3	73.0	85.9	70.0	40.8	97.7	69.4	82.7	88.8	72.3	34.0	Schirmer 1999
Perahia 2000	54.6	102.8	78.8	68.0	58.1	141.0	45.1	74.8	108.2	59.6	83.7	156.7	89.5	41.8	91.6	30.4	36.6	72.0	120.0	94.2	124.6	106.4	50.6	81.2	102.1	79.9	47.7	99.0	74.0	92.3	80.4	82.3	49.1	Perahia 2000
Schiff 2001	61.4	100.2	88.9	65.6	60.7	129.7	47.8	81.4	115.4	85.7	86.6	131.0	99.8	52.7	99.1	37.4	41.4	64.4	84.4	98.6	133.2	113.0	68.9	80.0	89.1	89.0	61.7	79.9	75.7	61.3	98.2	104.5	59.3	Schiff 2001
